_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD,unit_key_int,fleet_age,Utilization,specialized_units,REF_USING_DIV,owner_division_key,using_division_key
3446,267148,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.958805443548387,267148,11,,,,11,
3447,267149,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9964532930107527,267149,11,,,,11,
3448,267150,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.924994399641577,267150,11,,,,11,
3449,267151,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9898734318996416,267151,11,,,,11,
3450,267152,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267152,11,,,,11,
3451,267153,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9960646281362007,267153,11,,,,11,
3452,267154,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267154,11,,,,11,
3453,267155,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-19,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.973005152329749,267155,11,,,,11,
3454,267156,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.681069108422939,267156,11,,,,11,
3455,267166,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-23,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.991339605734767,267166,11,,,,11,
3456,267167,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-23,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267167,11,,,,11,
3457,267168,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-31,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267168,11,,,,11,
3458,267169,2012,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-31,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8128825044802866,267169,11,,,,11,
3459,267170,2012,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-31,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7415608198924731,267170,11,,,,11,
3460,267185,2013,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-12-02,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267185,10,,,,11,
3461,267186,2013,R & P,L-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-08-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267186,10,,,,11,
3462,267187,2013,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-08-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267187,10,,,,11,
3463,267188,2014,R & P,H2,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2014-11-20,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,267188,9,,,,21,
3464,267193,2015,MISKA,FLAT DECK,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2015-09-25,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9303248207885305,267193,8,,,,5,
3465,267196,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7881530017921147,267196,6,,,,11,
3466,267197,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-20,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9337612007168459,267197,6,,,,11,
3467,267198,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267198,6,,,,11,
3468,267199,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267199,6,,,,11,
3469,267200,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267200,6,,,,11,
3470,267201,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267201,6,,,,11,
3471,267202,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267202,6,,,,11,
3472,267203,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267203,6,,,,11,
3473,267204,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7390199372759857,267204,6,,,,11,
3474,267206,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-04-13,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.8552167338709677,267206,5,,,,16,
3475,267210,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-11-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9078209005376344,267210,5,,,,11,
3476,267211,2018,FEATHERLIT,9504-2H00,4FZH2IZZZZ,TRL-OFFICE HEAVY TANDEM AXLE 15Y,OTHER,TRAILER,TRL-OFFICE,2018-03-19,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7156418010752688,267211,5,,,,11,
3477,267212,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-04-13,Replacement Program,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1.0,267212,5,,,,16,
3478,267213,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-07-26,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.6771477374551972,267213,5,,,,11,
3479,267214,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-08-07,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7575319220430107,267214,5,,,,11,
3480,267215,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-26,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267215,4,,,,20,
3481,267219,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-06,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.6329760304659499,267219,4,,,,20,
3482,267220,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267220,4,,,,20,
3483,267221,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-16,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9838709677419355,267221,4,,,,20,
3484,267222,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-27,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8484106182795699,267222,4,,,,20,
3485,267224,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-04,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9896852598566308,267224,4,,,,20,
3486,267225,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-04,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267225,4,,,,20,
3487,267226,2019,J&J,AT-2,4WZH2IZZZZ,TRL-VT-WATER HEAVY TANDEM AXLE 15Y,OTHER,TRAILER,TRL-VT-WATER,2020-05-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.975756608422939,267226,4,,,,20,
3488,267227,2020,WEBE,WL22,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-12-09,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9988435259856631,267227,3,,,,11,
3489,267228,2020,WEBE,WL22,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-12-09,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.996680667562724,267228,3,,,,11,
3490,267229,2020,WEBE,WL22,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-12-09,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267229,3,,,,11,
3491,267230,2020,WEBE,WL22,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-12-09,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7889174507168458,267230,3,,,,11,
3492,267231,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267231,2,,,,20,
3493,267232,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-08-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267232,2,,,,20,
3494,267233,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-02,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9936189516129031,267233,2,,,,20,
3495,267234,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-21,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267234,2,,,,20,
3496,267235,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-08-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267235,2,,,,20,
3497,267236,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-02,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267236,2,,,,20,
3498,267238,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-08-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9786038306451613,267238,2,,,,20,
3499,267239,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-08-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267239,2,,,,20,
3500,267240,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-08-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9424971998207885,267240,2,,,,20,
3501,267241,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9106754032258064,267241,2,,,,20,
3502,267242,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267242,2,,,,20,
3503,267243,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267243,2,,,,20,
3504,267244,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-14,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267244,2,,,,20,
3505,267245,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.7997076612903226,267245,2,,,,20,
3506,267246,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9989017697132616,267246,2,,,,20,
3507,267247,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267247,2,,,,20,
3508,267248,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-21,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267248,2,,,,20,
3509,267249,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267249,2,,,,20,
3510,267250,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267250,2,,,,20,
3511,267251,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-08-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.5891364247311828,267251,2,,,,11,
3512,267252,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-13,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9759072580645162,267252,2,,,,11,
3513,267253,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267253,2,,,,20,
3514,267254,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-08,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267254,2,,,,11,
3515,267255,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267255,2,,,,11,
3516,267256,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-10-14,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267256,2,,,,11,
3517,267257,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-08,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,267257,2,,,,11,
3518,267258,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-01,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7805303539426522,267258,2,,,,11,
3519,267259,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-12-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.997008288530466,267259,2,,,,11,
3520,267260,2022,MISKA,DUMP7TON,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-10-11,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8076310483870968,267260,1,,,,11,
3521,267261,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-02-28,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1.0,267261,2,,,,16,
3522,267262,2021,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-02-28,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9495558915770609,267262,2,,,,16,
3523,267263,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-09-20,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267263,1,,,,20,
3524,267264,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-11-01,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8749535170250896,267264,1,,,,20,
3525,267265,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-11-14,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267265,1,,,,20,
3526,267266,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-11-14,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267266,1,,,,20,
3527,267267,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-11-21,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,267267,1,,,,21,
3528,267268,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-12-29,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.6289605734767025,267268,1,,,,21,
3529,267269,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-11-21,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,267269,1,,,,21,
3530,267270,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-12-15,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,267270,1,,,,21,
3531,267271,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-12-15,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,267271,1,,,,21,
3532,267272,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-01-11,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9116061827956988,267272,1,,,,11,
3533,267273,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-01-11,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8600330421146954,267273,1,,,,11,
3534,267274,2022,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-01-11,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8807941308243729,267274,1,,,,11,
3535,267275,2023,MISKA,DUMP7TON,4UZZ2IZDZZ,TRL-UTILITY TANDEM AXLE 15Y DUMP,OTHER,TRAILER,TRL-UTILITY,2023-02-15,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9589930555555556,267275,0,,,,4,
3536,267276,2023,WEBE,WLE,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-07-05,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.8781014784946237,267276,0,,,,5,
3537,267277,2023,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-11-20,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267277,0,,,,20,
3538,267278,2023,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-09-06,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267278,0,,,,20,
3539,267279,2023,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-09-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,267279,0,,,,20,
