_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD
1826,080130,2022,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2023-04-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.6307342069892472
1827,080131,2022,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2023-04-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.963807123655914
1828,080132,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-06-05,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8448706317204301
1829,080133,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9272530241935484
1830,080134,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2026-02-18,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1831,080135,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8890188172043011
1832,080136,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2026-02-18,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1833,080137,2024,FORD,F450,1UC5FTDEOZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-08-13,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9017685931899642
1834,080138,2024,FORD,F450,1UC5FTDEOZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-07-25,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9859503808243728
1835,080139,2024,FORD,F450,1UC5FTDEOZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-08-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9823515905017921
1836,080141,2024,FORD,F450,1UC5FTUEOZ,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-10-14,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8406244399641578
1837,080142,2024,FORD,F550,1US5TTDCZZ,TRK-UTLTY-SC CL5 4X2 10Y DIESEL CRN,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
1838,080144,2024,FORD,F550,1US5TTDCZZ,TRK-UTLTY-SC CL5 4X2 10Y DIESEL CRN,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9828040994623657
1839,080145,2024,FORD,F550,1UE5FTDCCZ,TRK-UTLTY-EC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-11-19,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.5287466397849463
1840,080146,2024,FORD,F550,1UE5FTDCCZ,TRK-UTLTY-EC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-11-28,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1841,080147,2024,FORD,F550,1UE5FTUEVZ,TRK-UTLTY-EC CL5 4X4 10Y UNLEAD TC12BVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2026-04-02,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,
1842,080149,2024,FORD,F550,1UC5FTDCCZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8321130152329749
1843,080150,2024,FORD,F550,1UE5FTDCCZ,TRK-UTLTY-EC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1844,080151,2024,FORD,F550,1UC5FTDCMZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL CRCOMP,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1845,094077,2012,DODGE,CARAVAN,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2012-11-13,Active Unit,ABC,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1
1846,094092,2015,DODGE,GRAND CARAVA,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2014-12-23,Replacement Program,FLEE,None,PARKS & RECREATION,"SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.9202637768817205
1847,094093,2015,DODGE,GRAND CARAVA,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2015-01-05,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
1848,094094,2015,DODGE,GRAND CARAVA,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2014-12-23,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.6711654345878135
1849,094095,2017,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-08-17,Replacement Program,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.7787724014336918
1850,094096,2017,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2017-08-17,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.8108439740143368
1851,094098,2017,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-08-23,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9403276209677419
1852,094099,2017,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-08-23,Replacement Program,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.23959509408602145
1853,094100,2018,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-10,Active Unit,FLEE,None,INFORMATION & TECHNOLOGY,INFORMATION & TECHNOLOGY,Non Seasonal,0.7664073700716846
1854,094101,2018,DODGE,CARAVAN,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2018-06-27,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1855,094102,2018,DODGE,CARAVAN,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2018-06-27,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
1856,094103,2018,DODGE,CARAVAN,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2018-07-04,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9516129032258065
1857,094104,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.999247311827957
1858,094105,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-12,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
1859,094106,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-11,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.7706446012544803
1860,094108,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-04,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9774596774193548
1861,094109,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.7196471774193548
1862,094110,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-11,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9999803987455198
1863,094111,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.999992159498208
1864,094112,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.999664538530466
1865,094113,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9992691532258065
1866,094114,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-11,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9841840277777778
1867,094115,2019,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-07,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9937578405017922
1868,094116,2019,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2018-12-21,Active Unit,FLEE,None,MAYORS OFFICE,MAYORS OFFICE,Non Seasonal,0.9455801971326165
1869,094117,2019,CHRYSLER,GRAND CARAVAN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-21,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8034178987455197
1870,094118,2019,CHRYSLER,GRAND CARAVAN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-21,Active Unit,FLEE,None,PUBLIC HEALTH,PUBLIC HEALTH,Non Seasonal,1
1871,094119,2019,CHRYSLER,GRAND CARAVAN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-21,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9997894265232975
1872,094120,2019,CHRYSLER,GRAND CARAVAN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-21,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9091554659498208
1873,094122,2020,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-07-20,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9993223566308244
1874,094123,2020,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-23,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8150588037634409
1875,094124,2020,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-07-24,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9986346326164874
1876,094125,2020,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.7926562500000001
1877,094126,2019,CHRYSLER,GRAND CARAVAN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-23,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.9999602374551971
1878,094127,2019,CHRYSLER,GRAND CARAVAN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-03-23,Active Unit,FLEE,None,PUBLIC HEALTH,PUBLIC HEALTH,Non Seasonal,1
1879,094128,2021,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-11-30,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1880,094129,2021,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-11-30,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1
1881,094130,2021,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-12-08,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9927951388888888
1882,094131,2021,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-11-30,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9909839829749104
1883,094132,2021,DODGE,GRAND CARAVA,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2021-09-14,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1
1884,094133,2022,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-22,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8281742831541219
1885,094134,2022,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-08,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9948325492831541
1886,094135,2022,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-15,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8246544578853047
1887,094136,2022,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-22,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.6284576612903225
1888,094137,2022,FORD,TRANSIT CONN,7VZ1TEUZZZ,PASS-MV CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-12-19,Active Unit,FLEE,None,"POLICY, PLANNING, FIN. & ADMIN","POLICY, PLANNING, FIN. & ADMIN",Non Seasonal,0.867406474014337
1889,094138,2022,CHRYSLER,GRAND CARAVAN,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2023-03-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1890,094139,2022,CHRYSLER,PACIFICA,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2023-05-03,Active Unit,FLEE,None,PUBLIC HEALTH,PUBLIC HEALTH,Non Seasonal,0.8673594310035843
1891,094140,2023,DODGE,GRAND CARAVA,7VZ2TEUZZZ,PASS-MV CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2023-05-17,Active Unit,FLEE,None,ENGINEERING & CONSTR. SERVICES,ENGINEERING & CONSTR. SERVICES,Non Seasonal,0.9903511424731183
1892,094141,2022,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2023-03-22,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.8181390008960573
1893,094142,2022,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2023-03-22,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.9595973342293906
1894,094143,2022,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2023-03-22,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.8623185483870969
1895,094144,2022,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2023-03-22,Active Unit,FLEE,None,"SHELTER, SUP., & HOUSING ADMIN","SHELTER, SUP., & HOUSING ADMIN",Non Seasonal,0.9998969534050179
1896,094145,2024,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2024-09-25,Active Unit,FLEE,None,PUBLIC HEALTH,PUBLIC HEALTH,Non Seasonal,0.9999047939068101
1897,094147,2024,CHRYSLER,PACIFICA,7VZ1TEQZZZ,PASS-MV CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,VAN-PASS,2024-10-22,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1
1898,094148,2024,CHRYSLER,PACIFICA,7VZ2TEQZZZ,PASS-MV CL2 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS2,VAN-PASS,2024-10-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
1899,094149,2026,CHRYSLER,PACIFICA PHEV,7VZ2TTQZZZ,PASS-MV CL2 4X2 10Y PLUGINHU,LIGHT DUTY,CLASS2,VAN-PASS,2026-03-30,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1900,094150,2026,CHRYSLER,PACIFICA PHEV,7VZ2TTQZZZ,PASS-MV CL2 4X2 10Y PLUGINHU,LIGHT DUTY,CLASS2,VAN-PASS,2026-03-24,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1
1901,095092,2012,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2012-09-10,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9982325268817205
1902,095116,2014,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2014-05-13,Active Unit,ABC,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
1903,095117,2014,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2014-05-13,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.930341061827957
1904,095118,2014,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2014-05-13,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.8240619399641577
1905,095119,2014,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2014-05-13,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,1
1906,095120,2014,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2014-05-13,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.25812724014336913
1907,095125,2015,DODGE,CARAVAN C/V,3MZ2TEUZZZ,VAN-MINICARGO CL2 4X2 8Y UNLEAD,LIGHT DUTY,CLASS2,VAN-PASS,2015-01-05,Active Unit,ABC,None,TORONTO HOUSING COMPANY,FLEET SERVICES,Non Seasonal,0.963668234767025
1908,095132,2015,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2015-02-05,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9972054211469534
1909,095134,2015,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2015-02-11,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9551618503584229
1910,095135,2015,FORD,TRANSIT CONN,3MZ1TTUHZZ,VAN-MINICARGO CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-PASS,2015-02-05,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9282370071684588
1911,095136,2015,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2015-05-26,Active Unit,FLEE,Y,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9334307795698925
1912,095137,2016,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2015-10-29,Active Unit,FLEE,Y,TORONTO WATER,TORONTO WATER,Non Seasonal,0.5327156137992832
1913,095138,2016,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2015-10-29,Active Unit,FLEE,Y,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1914,095139,2016,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2016-01-21,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1
1915,095141,2017,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2017-06-02,Active Unit,FLEE,None,PUBLIC HEALTH,PUBLIC HEALTH,Non Seasonal,0.9354625896057347
1916,095142,2017,FORD,TRANSIT CONN,3MZ1TEUZZZ,VAN-MINICARGO CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,VAN-PASS,2017-05-26,Active Unit,FLEE,None,PUBLIC HEALTH,PUBLIC HEALTH,Non Seasonal,0.9840636200716846
